geo,time,GDP,LEX,POP,category
mar,2000,3073.42,68.22,28793236,country
mar,2001,3211.29,68.41,29129204,country
mar,2002,3258.49,68.59,29453931,country
mar,2003,3400.37,68.77,29770316,country
mar,2004,3519.45,68.96,30082152,country
mar,2005,3547,69.15,30392473,country
mar,2006,3780.39,69.35,30702084,country
mar,2007,3840.5,69.56,31011199,country
mar,2008,4011.37,69.78,31321453,country
mar,2009,4157.31,70.01,31634524,country
mar,2010,4263.17,70.24,31951412,country
mar,2011,4429,70.48,32272974,country
mar,2012,4514.51,70.71,32598536,country
mar,2013,4671.2,70.94,32925553,country
mar,2014,4846.16,71.16,33250406,country
moz,1990,443.23,43.64,13547076,country
moz,1991,455.43,43.98,13867422,country
moz,1992,410.89,44.4,14318167,country
moz,1993,430.19,44.88,14854590,country
moz,1994,428.71,45.38,15409381,country
moz,1995,419.86,45.88,15933452,country
moz,1996,435.92,46.34,16412893,country
moz,1997,472.34,46.74,16862385,country
moz,1998,519.32,47.07,17295521,country
moz,1999,545.8,47.31,17735992,country
moz,2000,542.8,47.47,18200656,country
moz,2001,601.16,47.56,18691461,country
moz,2002,633.61,47.63,19200021,country
moz,2003,671.77,47.69,19721009,country
moz,2004,710.41,47.77,20246287,country
moz,2005,743,47.89,20770013,country
moz,2006,791.67,48.06,21290952,country
moz,2007,832.67,48.28,21811326,country
moz,2008,872.1,48.55,22332900,country
moz,2009,909.16,48.86,22858607,country
moz,2010,954.48,49.2,23390765,country
moz,2011,1004.28,49.55,23929708,country
moz,2012,1058.44,49.91,24475186,country
moz,2013,1124.85,50.25,25028313,country
moz,2014,1191.02,50.57,25590335,country
mmr,1990,887.18,58.74,39268304,country
mmr,1991,870.35,59.1,39855885,country
mmr,1992,891.71,59.45,40425088,country
mmr,1993,904.2,59.79,40985963,country
mmr,1994,919.54,60.13,41552659,country
mmr,1995,933.8,60.47,42133199,country
mmr,1996,947.26,60.8,42735941,country
mmr,1997,959.31,61.12,43352191,country
mmr,1998,971.74,61.44,43952526,country
mmr,1999,998.68,61.76,44496687,country
mmr,2000,1034.44,62.07,44957660,country
mmr,2001,1064.52,62.38,45323903,country
mmr,2002,1097.67,62.68,45609292,country
mmr,2003,1137.58,62.97,45843675,country
mmr,2004,1175.12,63.26,46070248,country
mmr,2005,1169.24,63.53,46321162,country
mmr,2006,1296.08,63.79,46605278,country
mmr,2007,1422.89,64.03,46915826,country
mmr,2008,1445.05,64.26,47250315,country
mmr,2009,1489.44,64.46,47601374,country
mmr,2010,1538.13,64.65,47963012,country
mmr,2011,1590.14,64.83,48336763,country
mmr,2012,1657.04,65,48724387,country
mmr,2013,1729.43,65.17,49119646,country
mmr,2014,1806.7,65.34,49514208,country
nam,1990,3472.39,61.3,1414830,country
nam,1991,3568.86,61.34,1465201,country
nam,1992,3804.53,61.26,1512524,country
nam,1993,3626.93,61.04,1558055,country
nam,1994,3768.67,60.69,1603865,country
nam,1995,3823.11,60.16,1651352,country
nam,1996,3836.62,59.4,1700975,country
nam,1997,3899.52,58.43,1751872,country
nam,1998,3939.05,57.33,1802579,country
nam,1999,3989.97,56.19,1851034,country
nam,2000,4022.88,55.17,1895839,country
nam,2001,4023.14,54.45,1936399,country
nam,2002,4072.32,54.15,1973408,country
nam,2003,4169.68,54.33,2008342,country
nam,2004,4399.54,54.97,2043339,country
nam,2005,4547,56.03,2079951,country
nam,2006,4783.04,57.39,2118653,country
nam,2007,4950.94,58.86,2158984,country
nam,2008,5025.94,60.27,2200422,country
nam,2009,4881.09,61.54,2242078,country
nam,2010,5159.79,62.59,2283289,country
nam,2011,5364.9,63.4,2324004,country
nam,2012,5535.83,64.01,2364433,country
nam,2013,5718.3,64.48,2404477,country
nam,2014,5895.44,64.82,2444050,country
nru,1990,12878.75,,9157,country
nru,1991,12134.78,,9354,country
nru,1992,11020.74,,9544,country
nru,1993,10028.43,,9719,country
nru,1994,9157.31,,9863,country
nru,1995,8395.27,,9970,country
nru,1996,7730.01,,10033,country
nru,1997,7145.83,,10058,country
nru,1998,7014.35,,10056,country
nru,1999,6890.96,,10046,country
nru,2000,6887.68,,10041,country
nru,2001,6925.43,,10046,country
nru,2002,6972.59,,10057,country
nru,2003,6961.01,,10075,country
nru,2004,6947.07,,10094,country
nru,2005,6933.93,,10114,country
nru,2006,5513.59,,10133,country
nru,2007,4910.19,,10154,country
nru,2008,9578.96,,10180,country
nru,2009,7814.86,,10212,country
nru,2010,7782.09,,10255,country
nru,2011,8051.76,,10308,country
nru,2012,,,10370,country
nru,2013,,,10437,country
nru,2014,,,10502,country
npl,1990,852.68,55.05,19081064,country
npl,1991,884.39,55.84,19554170,country
npl,1992,897.74,56.61,20042806,country
npl,1993,909.04,57.37,20546441,country
npl,1994,959.49,58.11,21064150,country
npl,1995,968.55,58.82,21594872,country
npl,1996,995.49,59.51,22137784,country
npl,1997,1010.89,60.18,22691788,country
npl,1998,1005.26,60.82,23255046,country
npl,1999,1014.02,61.45,23825372,country
npl,2000,1054.79,62.05,24400606,country
npl,2001,1085.1,62.63,24980184,country
npl,2002,1057.2,63.19,25562573,country
npl,2003,1065.44,63.73,26143530,country
npl,2004,1079.29,64.25,26717875,country
npl,2005,1081,64.76,27281945,country
npl,2006,1077.89,65.25,27833665,country
npl,2007,1093.45,65.73,28373838,country
npl,2008,1138.86,66.2,28905358,country
npl,2009,1169.16,66.66,29432743,country
npl,2010,1203.93,67.11,29959364,country
npl,2011,1229.09,67.55,30485798,country
npl,2012,1264.49,67.98,31011137,country
npl,2013,1281.65,68.41,31535507,country
npl,2014,1312.15,68.81,32058733,country
nld,1990,24902.12,77.05,14891719,country
nld,1991,25383.24,77.21,14994691,country
nld,1992,25713.88,77.42,15102709,country
nld,1993,25958.68,77.11,15212612,country
nld,1994,26648.08,77.6,15320112,country
nld,1995,27423.95,77.64,15422165,country
nld,1996,28344.58,77.65,15517122,country
nld,1997,29491.94,78.03,15605817,country
nld,1998,30566.49,78.12,15690705,country
nld,1999,31895.29,78.07,15775532,country
nld,2000,33000.17,78.24,15862825,country
nld,2001,33482.66,78.45,15953446,country
nld,2002,33406.91,78.53,16045935,country
nld,2003,33454.56,78.79,16137709,country
nld,2004,34181.87,79.38,16225091,country
nld,2005,34724,79.65,16305457,country
nld,2006,35845.49,80,16377959,country
nld,2007,37169,79.82,16443483,country
nld,2008,37692.29,80.02,16503263,country
nld,2009,36125.38,80.44,16559268,country
nld,2010,36526.12,80.62,16612988,country
nld,2011,36716.12,80.77,16664746,country
nld,2012,36257.08,80.9,16714228,country
nld,2013,35923.95,81.03,16761552,country
nld,2014,36223.84,81.17,16806723,country
ant,1990,18834.42,74.53,190539,country
ant,1991,19081.35,74.53,191402,country
ant,1992,19633.01,74.52,191888,country
ant,1993,20520.87,74.5,191899,country
ant,1994,21690.98,74.48,191325,country
ant,1995,22159.93,74.47,190124,country
ant,1996,22681.57,74.48,188225,country
ant,1997,23267.55,74.49,185762,country
ant,1998,22901.64,74.52,183172,country
ant,1999,22746.85,74.57,181033,country
ant,2000,22284.25,74.64,179769,country
ant,2001,22605.41,74.75,179516,country
ant,2002,22596.59,74.9,180170,country
ant,2003,22741.8,75.09,181607,country
ant,2004,22761.26,75.3,183603,country
ant,2005,22700.41,75.52,185967,country
ant,2006,22841.44,75.75,188700,country
ant,2007,23192.82,75.98,191788,country
ant,2008,23358.37,76.18,194999,country
ant,2009,22885.04,76.36,198037,country
ant,2010,22582.63,76.51,200689,country
ant,2011,22338.11,76.65,202847,country
ant,2012,,76.77,204538,country
ant,2013,,76.89,205860,country
ant,2014,,77.01,206981,country
ncl,1990,36179.11,70.7,169689,country
ncl,1991,37085.95,71,173502,country
ncl,1992,36383.17,71.31,177618,country
ncl,1993,35674.85,71.6,181946,country
ncl,1994,35704.57,71.88,186358,country
ncl,1995,36928.13,72.16,190756,country
ncl,1996,36242.51,72.43,195116,country
ncl,1997,36147.48,72.69,199443,country
ncl,1998,34242.72,72.95,203708,country
ncl,1999,33846.33,73.2,207888,country
ncl,2000,33884.5,73.45,211965,country
ncl,2001,33412.18,73.7,215914,country
ncl,2002,32977.87,73.94,219741,country
ncl,2003,32475.12,74.17,223496,country
ncl,2004,32205.65,74.39,227258,country
ncl,2005,31942.83,74.62,231080,country
ncl,2006,33203.75,74.83,234976,country
ncl,2007,34026.32,75.05,238926,country
ncl,2008,33936.67,75.25,242911,country
ncl,2009,34189.69,75.46,246900,country
ncl,2010,34812.89,75.67,250870,country
ncl,2011,35450.06,75.88,254816,country
ncl,2012,,76.09,258735,country
ncl,2013,,76.3,262605,country
ncl,2014,,76.52,266398,country
nzl,1990,18833.59,75.56,3397983,country
nzl,1991,18380.78,76.2,3446005,country
nzl,1992,18363.32,76.33,3503125,country
nzl,1993,19337.19,76.62,3564531,country
nzl,1994,20116.22,77.07,3623421,country
nzl,1995,20661.47,76.94,3675060,country
nzl,1996,21064.06,76.98,3717342,country
nzl,1997,21050.41,77.55,3752131,country
nzl,1998,20876.1,78.37,3783470,country
nzl,1999,21689.01,78.14,3817367,country
nzl,2000,21895.15,78.9,3858032,country
nzl,2001,22426.58,78.91,3906830,country
nzl,2002,23189.8,79.11,3961978,country
nzl,2003,23728.48,79.41,4020769,country
nzl,2004,24339.44,79.59,4079130,country
nzl,2005,24554,79.79,4134117,country
nzl,2006,24997.83,79.98,4184903,country
nzl,2007,25605.64,80.14,4232461,country
nzl,2008,25160.53,80.3,4277809,country
nzl,2009,24468.04,80.5,4322628,country
nzl,2010,24607.28,80.67,4368136,country
nzl,2011,24756.85,80.82,4414509,country
nzl,2012,25223.53,80.98,4461257,country
nzl,2013,25711.44,81.13,4508166,country
nzl,2014,26162.03,81.28,4554858,country
nic,1990,2355.46,64.13,4120797,country
nic,1991,2234.43,64.89,4219176,country
nic,1992,2170.15,65.6,4323263,country
nic,1993,2097.59,66.26,4430182,country
nic,1994,2119.12,66.84,4535802,country
nic,1995,2153.68,67.37,4637040,country
nic,1996,2196.82,67.84,4733164,country
nic,1997,2253.02,68.3,4824799,country
nic,1998,2291.86,68.75,4911886,country
nic,1999,2678.52,69.21,4994730,country
nic,2000,2490.79,69.68,5073704,country
nic,2001,2511.22,70.15,5148635,country
nic,2002,2474.54,70.62,5219724,country
nic,2003,2484.75,71.08,5288271,country
nic,2004,2559.93,71.52,5356012,country
nic,2005,2610.99,71.94,5424336,country
nic,2006,2714.07,72.35,5493527,country
nic,2007,2829.06,72.74,5563654,country
nic,2008,2904.07,73.12,5635577,country
nic,2009,2804.52,73.48,5710230,country
nic,2010,2871.9,73.84,5788163,country
nic,2011,2991.21,74.18,5869859,country
nic,2012,3098.48,74.51,5954898,country
nic,2013,3173.59,74.83,6041763,country
nic,2014,3251.28,75.15,6128318,country
ner,1990,640.59,43.96,7788198,country
ner,1991,638.95,44.53,8036341,country
ner,1992,581.18,45.14,8299868,country
ner,1993,573.04,45.78,8578542,country
ner,1994,579.26,46.45,8871631,country
ner,1995,577.48,47.14,9178575,country
ner,1996,580.28,47.84,9499892,country
ner,1997,580.3,48.55,9835945,country
ner,1998,623.34,49.27,10185812,country
ner,1999,602.35,49.98,10548219,country
ner,2000,577.19,50.69,10922421,country
ner,2001,600.62,51.39,11308134,country
ner,2002,601.07,52.08,11706182,country
ner,2003,610.11,52.76,12118322,country
ner,2004,587.79,53.44,12546945,country
ner,2005,613,54.09,12993884,country
ner,2006,626.27,54.72,13460138,country
ner,2007,608.25,55.32,13945662,country
ner,2008,643.8,55.89,14450007,country
ner,2009,615.98,56.44,14972257,country
ner,2010,661.17,56.95,15511953,country
ner,2011,655.09,57.45,16068994,country
ner,2012,706.79,57.93,16644339,country
ner,2013,727.83,58.4,17239826,country
ner,2014,751.32,58.88,17857866,country
nga,1990,1571.11,46.11,97552057,country
nga,1991,1621.23,46.09,99986136,country
nga,1992,1619.84,46.07,102444773,country
nga,1993,1612.46,46.07,104931559,country
nga,1994,1561.22,46.09,107452627,country
nga,1995,1561.31,46.11,110014688,country
nga,1996,1619.42,46.16,112618306,country
nga,1997,1624.94,46.23,115268715,country
nga,1998,1613.59,46.32,117983368,country
nga,1999,1590.29,46.44,120784408,country
nga,2000,1619.11,46.62,123688536,country
nga,2001,1629.84,46.88,126704722,country
nga,2002,1615.28,47.22,129832447,country
nga,2003,1746.04,47.64,133067097,country
nga,2004,1807.33,48.13,136399438,country
nga,2005,1892,48.67,139823340,country
nga,2006,1955.67,49.23,143338939,country
nga,2007,2036.02,49.79,146951477,country
nga,2008,2100.1,50.33,150665730,country
nga,2009,2186.14,50.83,154488072,country
nga,2010,2297.34,51.29,158423182,country
nga,2011,2400.31,51.71,162470737,country
nga,2012,2483.98,52.11,166629383,country
nga,2013,2590.63,52.5,170901148,country
nga,2014,2698.23,52.89,175288238,country
niu,1990,,,2333,country
niu,1991,,,2292,country
niu,1992,,,2260,country
niu,1993,,,2233,country
niu,1994,,,2204,country
niu,1995,,,2168,country
niu,1996,,,2123,country
niu,1997,,,2069,country
niu,1998,,,2011,country
niu,1999,,,1953,country
niu,2000,,,1900,country
niu,2001,,,1852,country
niu,2002,,,1809,country
niu,2003,,,1768,country
niu,2004,,,1728,country
niu,2005,5630.64,,1686,country
niu,2006,,,1643,country
niu,2007,,,1598,country
niu,2008,,,1555,country
niu,2009,,,1511,country
niu,2010,,,1468,country
niu,2011,,,1426,country
niu,2012,,,1385,country
niu,2013,,,1346,country
niu,2014,,,1310,country
nfk,1990,,,1925,country
nfk,1991,,,1912,country
nfk,1992,,,1883,country
nfk,1993,,,1855,country
nfk,1994,,,1827,country
nfk,1995,,,1799,country
nfk,1996,,,1772,country
nfk,1997,,,1822,country
nfk,1998,,,1874,country
nfk,1999,,,1927,country
nfk,2000,,,1981,country
nfk,2001,,,2037,country
nfk,2002,,,1870,country
nfk,2003,,,1850,country
nfk,2004,,,1840,country
nfk,2005,,,1830,country
nfk,2006,,,1830,country
nfk,2007,,,2110,country
nfk,2008,,,2128,country
nfk,2009,,,,country
nfk,2010,,,,country
nfk,2011,,,,country
nfk,2012,,,,country
nfk,2013,,,,country
nfk,2014,,,,country
_ncy,1990,,,,country
_ncy,1991,,,,country
_ncy,1992,,,,country
_ncy,1993,,,,country
_ncy,1994,,,,country
_ncy,1995,,,,country
_ncy,1996,,,,country
_ncy,1997,,,,country
_ncy,1998,,,,country
_ncy,1999,,,,country
_ncy,2000,,,,country
_ncy,2001,,,,country
_ncy,2002,,,,country
_ncy,2003,,,,country
_ncy,2004,,,,country
_ncy,2005,6998.48,,,country
_ncy,2006,,,,country
_ncy,2007,,,,country
_ncy,2008,,,,country
_ncy,2009,,,,country
_ncy,2010,,,,country
_ncy,2011,,,,country
_ncy,2012,,,,country
_ncy,2013,,,,country
_ncy,2014,,,,country
mnp,1990,6497.34,,43973,country
mnp,1991,6604.36,,46727,country
mnp,1992,6713.14,,49456,country
mnp,1993,6823.72,,52161,country
mnp,1994,6936.11,,54852,country
mnp,1995,7050.36,,57517,country
mnp,1996,7166.49,,60173,country
mnp,1997,7284.53,,62766,country
mnp,1998,7404.51,,65138,country
mnp,1999,7526.47,,67075,country
mnp,2000,7650.44,,68432,country
mnp,2001,7776.46,,69184,country
mnp,2002,8200.79,,69393,country
mnp,2003,8648.27,,69105,country
mnp,2004,9120.17,,68404,country
mnp,2005,9617.82,,67381,country
mnp,2006,10059.26,,66006,country
mnp,2007,,,64349,country
mnp,2008,,,62707,country
mnp,2009,,,61473,country
mnp,2010,,,60917,country
mnp,2011,,,61174,country
mnp,2012,,,62152,country
mnp,2013,,,63597,country
mnp,2014,,,65135,country
nor,1990,31161.75,76.41,4241485,country
nor,1991,32200.44,76.93,4262932,country
nor,1992,33135.03,77.32,4285620,country
nor,1993,33900.43,77.28,4309369,country
nor,1994,35546.93,77.86,4333931,country
nor,1995,36975.02,77.89,4359096,country
nor,1996,38794.59,78.31,4385139,country
nor,1997,40658.93,78.32,4412092,country
nor,1998,41357.93,78.49,4439248,country
nor,1999,42008.3,78.47,4465664,country
nor,2000,43174.48,78.76,4490859,country
nor,2001,43887.58,78.98,4513953,country
nor,2002,44429.39,79.05,4535599,country
nor,2003,44766.7,79.61,4558660,country
nor,2004,46387.24,80.06,4587046,country
nor,2005,47551,80.29,4623298,country
nor,2006,48221.98,80.55,4668802,country
nor,2007,48979.06,80.61,4722016,country
nor,2008,48321.9,80.67,4778959,country
nor,2009,47116.84,80.88,4834002,country
nor,2010,46595.82,81.06,4883111,country
nor,2011,46608.41,81.22,4924848,country
nor,2012,47383.62,81.36,4960482,country
nor,2013,48019.29,81.5,4991997,country
nor,2014,48537.85,81.63,5022555,country
omn,1990,17485.61,67.17,1868055,country
omn,1991,17828.04,67.73,1947042,country
omn,1992,18616.7,68.26,2031377,country
omn,1993,19021.94,68.77,2113398,country
omn,1994,19083.43,69.26,2182619,country
omn,1995,19325.58,69.75,2232018,country
omn,1996,19207.86,70.23,2258730,country
omn,1997,19702.05,70.71,2266469,country
omn,1998,19545.61,71.19,2262969,country
omn,1999,18843.38,71.66,2259398,country
omn,2000,19204.28,72.13,2264163,country
omn,2001,19945.38,72.59,2279171,country
omn,2002,19774.83,73.02,2302874,country
omn,2003,19497.67,73.43,2335967,country
omn,2004,19870.6,73.81,2378336,country
omn,2005,20334,74.16,2429510,country
omn,2006,21038.55,74.49,2490620,country
omn,2007,21990.96,74.81,2561187,country
omn,2008,24358.54,75.12,2636963,country
omn,2009,24303.68,75.42,2712141,country
omn,2010,29371.91,75.72,2782435,country
omn,2011,25829.15,76,2846145,country
omn,2012,26292.84,76.28,2904037,country
omn,2013,26540.17,76.55,2957333,country
omn,2014,26602.78,76.8,3008301,country
pak,1990,1825.99,61.14,111844679,country
pak,1991,1875.26,61.43,114970102,country
pak,1992,1971.82,61.71,118010303,country
pak,1993,1966.81,61.99,121029914,country
pak,1994,1991.47,62.25,124121817,country
pak,1995,2038.35,62.51,127346713,country
pak,1996,2081.24,62.77,130737306,country
pak,1997,2049.35,63.03,134255953,country
pak,1998,2049.56,63.3,137808222,country
pak,1999,2073.07,63.57,141261069,country
pak,2000,2086.45,63.85,144522192,country
pak,2001,2068.83,64.13,147557908,country
pak,2002,2092.71,64.4,150407242,country
pak,2003,2152.68,64.66,153139895,country
pak,2004,2269.73,64.91,155860066,country
pak,2005,2396,65.15,158645463,country
pak,2006,2489.06,65.37,161513324,country
pak,2007,2611.61,65.57,164445596,country
pak,2008,2660.74,65.76,167442258,country
pak,2009,2590.53,65.94,170494368,country
pak,2010,2614.77,66.11,173593382,country
pak,2011,2639.17,66.26,176745364,country
pak,2012,2681.12,66.42,179951140,country
pak,2013,2719.25,66.57,183188847,country
pak,2014,2753.47,66.71,186428686,country
plw,1990,15994.63,,15089,country
plw,1991,15023.48,,15471,country
plw,1992,13702.2,,15894,country
plw,1993,11691.5,,16345,country
plw,1994,12199.26,,16804,country
plw,1995,13155.97,,17254,country
plw,1996,14126.67,,17694,country
plw,1997,14059.53,,18122,country
